"TIME","NA_ITEM","GEO","UNIT","Value"
"1996","Imports of goods and services","Euro area (18 countries)","Chain linked volumes (2010), million euro","1 792 947.6"
"1996","Imports of goods and services","Euro area (19 countries)","Chain linked volumes (2010), million euro","1 799 190.1"
"1996","Imports of goods and services","Estonia","Chain linked volumes (2010), million euro","3 661.5"
"1996","Imports of goods and services","Greece","Chain linked volumes (2010), million euro","35 021.3"
"1996","Imports of goods and services","Spain","Chain linked volumes (2010), million euro","139 387.0"
"1996","Imports of goods and services","European Union (15 countries)","Chain linked volumes (2010), million euro","2 169 706.7"
"1996","Imports of goods and services","European Union (28 countries)","Chain linked volumes (2010), million euro","2 355 801.2"
"1996","Imports of goods and services","Finland","Chain linked volumes (2010), million euro","33 227.0"
"1996","Imports of goods and services","France","Chain linked volumes (2010), million euro","282 420.0"
"1996","Imports of goods and services","Croatia","Chain linked volumes (2010), million euro","9 495.4"
"1996","Imports of goods and services","Hungary","Chain linked volumes (2010), million euro","17 082.3"
"1996","Imports of goods and services","Ireland","Chain linked volumes (2010), million euro","46 330.7"
"1996","Imports of goods and services","Iceland","Chain linked volumes (2010), million euro","3 018.5"
"1996","Imports of goods and services","Italy","Chain linked volumes (2010), million euro","262 419.7"
"1996","Imports of goods and services","Liechtenstein","Chain linked volumes (2010), million euro",":"
"1996","Imports of goods and services","Lithuania","Chain linked volumes (2010), million euro","5 657.9"
"1996","Imports of goods and services","Luxembourg","Chain linked volumes (2010), million euro","20 684.6"
"1996","Imports of goods and services","Latvia","Chain linked volumes (2010), million euro","4 500.4"
"1996","Imports of goods and services","Montenegro","Chain linked volumes (2010), million euro",":"
"1996","Imports of goods and services","Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2010), million euro",":"
"1996","Imports of goods and services","Malta","Chain linked volumes (2010), million euro",":"
"1996","Imports of goods and services","Netherlands","Chain linked volumes (2010), million euro","197 259.4"
"1996","Imports of goods and services","Norway","Chain linked volumes (2010), million euro","50 961.4"
"1996","Imports of goods and services","Poland","Chain linked volumes (2010), million euro","49 271.3"
"1996","Imports of goods and services","Portugal","Chain linked volumes (2010), million euro","37 074.2"
"1996","Imports of goods and services","Romania","Chain linked volumes (2010), million euro","10 073.9"
"1996","Imports of goods and services","Serbia","Chain linked volumes (2010), million euro","3 643.5"
"1996","Imports of goods and services","Sweden","Chain linked volumes (2010), million euro","75 913.4"
"1996","Imports of goods and services","Slovenia","Chain linked volumes (2010), million euro","9 521.1"
"1996","Imports of goods and services","Slovakia","Chain linked volumes (2010), million euro","19 521.3"
"1996","Imports of goods and services","Turkey","Chain linked volumes (2010), million euro",":"
"1996","Imports of goods and services","United Kingdom","Chain linked volumes (2010), million euro","299 464.3"
"1996","Imports of goods and services","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro",":"
"1997","Gross domestic product at market prices","Albania","Chain linked volumes (2010), million euro","3 980.2"
"1997","Gross domestic product at market prices","Austria","Chain linked volumes (2010), million euro","229 126.3"
"1997","Gross domestic product at market prices","Bosnia and Herzegovina","Chain linked volumes (2010), million euro",":"
"1997","Gross domestic product at market prices","Belgium","Chain linked volumes (2010), million euro","284 089.0"
"1997","Gross domestic product at market prices","Bulgaria","Chain linked volumes (2010), million euro","23 920.6"
"1997","Gross domestic product at market prices","Switzerland","Chain linked volumes (2010), million euro","338 120.1"
"1997","Gross domestic product at market prices","Cyprus","Chain linked volumes (2010), million euro","12 273.0"
"1997","Gross domestic product at market prices","Czech Republic","Chain linked volumes (2010), million euro","108 804.4"
"1997","Gross domestic product at market prices","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","2 202 597.2"
"1997","Gross domestic product at market prices","Denmark","Chain linked volumes (2010), million euro","206 285.8"
"1997","Gross domestic product at market prices","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2010), million euro","7 421 529.0"
"1997","Gross domestic product at market prices","Euro area (12 countries)","Chain linked volumes (2010), million euro","7 594 589.9"
"1997","Gross domestic product at market prices","Euro area (18 countries)","Chain linked volumes (2010), million euro","7 702 017.7"
"1997","Gross domestic product at market prices","Euro area (19 countries)","Chain linked volumes (2010), million euro","7 720 032.4"
"1997","Gross domestic product at market prices","Estonia","Chain linked volumes (2010), million euro","9 341.6"
"1997","Gross domestic product at market prices","Greece","Chain linked volumes (2010), million euro","170 643.7"
"1997","Gross domestic product at market prices","Spain","Chain linked volumes (2010), million euro","756 367.0"
"1997","Gross domestic product at market prices","European Union (15 countries)","Chain linked volumes (2010), million euro","9 479 797.5"
"1997","Gross domestic product at market prices","European Union (28 countries)","Chain linked volumes (2010), million euro","10 156 232.7"
"1997","Gross domestic product at market prices","Finland","Chain linked volumes (2010), million euro","135 912.0"
"1997","Gross domestic product at market prices","France","Chain linked volumes (2010), million euro","1 592 767.0"
"1997","Gross domestic product at market prices","Croatia","Chain linked volumes (2010), million euro","33 696.6"
"1997","Gross domestic product at market prices","Hungary","Chain linked volumes (2010), million euro","72 138.3"
"1997","Gross domestic product at market prices","Ireland","Chain linked volumes (2010), million euro","93 832.9"
"1997","Gross domestic product at market prices","Iceland","Chain linked volumes (2010), million euro","6 676.2"
"1997","Gross domestic product at market prices","Italy","Chain linked volumes (2010), million euro","1 453 378.4"
"1997","Gross domestic product at market prices","Liechtenstein","Chain linked volumes (2010), million euro",":"
"1997","Gross domestic product at market prices","Lithuania","Chain linked volumes (2010), million euro","16 607.0"
"1997","Gross domestic product at market prices","Luxembourg","Chain linked volumes (2010), million euro","24 726.8"
"1997","Gross domestic product at market prices","Latvia","Chain linked volumes (2010), million euro","10 669.4"
"1997","Gross domestic product at market prices","Montenegro","Chain linked volumes (2010), million euro",":"
"1997","Gross domestic product at market prices","Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2010), million euro",":"
"1997","Gross domestic product at market prices","Malta","Chain linked volumes (2010), million euro",":"
"1997","Gross domestic product at market prices","Netherlands","Chain linked volumes (2010), million euro","484 646.8"
"1997","Gross domestic product at market prices","Norway","Chain linked volumes (2010), million euro","256 458.4"
"1997","Gross domestic product at market prices","Poland","Chain linked volumes (2010), million euro","215 115.5"
"1997","Gross domestic product at market prices","Portugal","Chain linked volumes (2010), million euro","147 929.8"
"1997","Gross domestic product at market prices","Romania","Chain linked volumes (2010), million euro","83 096.8"
"1997","Gross domestic product at market prices","Serbia","Chain linked volumes (2010), million euro","19 913.4"
"1997","Gross domestic product at market prices","Sweden","Chain linked volumes (2010), million euro","262 615.4"
"1997","Gross domestic product at market prices","Slovenia","Chain linked volumes (2010), million euro","24 624.9"
"1997","Gross domestic product at market prices","Slovakia","Chain linked volumes (2010), million euro","39 878.8"
"1997","Gross domestic product at market prices","Turkey","Chain linked volumes (2010), million euro",":"
"1997","Gross domestic product at market prices","United Kingdom","Chain linked volumes (2010), million euro","1 432 347.7"
